46,  3.89831000e-02,  5.24014000e-02,  2.50000000e-03, -9.00678117e-07,  4.07785774e-06,  0.00000000e+00
47,  4.06615000e-02,  5.23598000e-02,  2.50000000e-03, -9.37690174e-07,  4.02095156e-06,  0.00000000e+00
48,  4.24278000e-02,  5.23540000e-02,  2.50000000e-03, -9.70535893e-07,  3.98764678e-06,  0.00000000e+00
49,  4.42628000e-02,  5.23732000e-02,  2.50000000e-03, -1.00376337e-06,  3.96489077e-06,  0.00000000e+00
50,  4.61477000e-02,  5.24080000e-02,  2.50000000e-03, -1.03933723e-06,  3.94514200e-06,  0.00000000e+00
51,  4.80654000e-02,  5.24518000e-02,  2.50000000e-03, -1.07566905e-06,  3.92070388e-06,  0.00000000e+00
52,  3.67877000e-02,  5.48728000e-02,  2.50000000e-03, -6.97839425e-07,  4.58245722e-06,  0.00000000e+00
53,  3.85424000e-02,  5.47362000e-02,  2.50000000e-03, -7.60270666e-07,  4.38886264e-06,  0.00000000e+00
54,  4.03380000e-02,  5.46939000e-02,  2.50000000e-03, -8.12954397e-07,  4.27987152e-06,  0.00000000e+00
55,  4.21903000e-02,  5.47095000e-02,  2.50000000e-03, -8.58433111e-07,  4.21409004e-06,  0.00000000e+00
56,  4.40943000e-02,  5.47603000e-02,  2.50000000e-03, -9.01021508e-07,  4.16897137e-06,  0.00000000e+00
57,  4.60384000e-02,  5.48311000e-02,  2.50000000e-03, -9.42231679e-07,  4.12898999e-06,  0.00000000e+00
58,  4.80110000e-02,  5.49131000e-02,  2.50000000e-03, -9.82027927e-07,  4.08150891e-06,  0.00000000e+00
59,  4.80956000e-02,  4.75149000e-02,  2.50000000e-03, -1.07324161e-06,  3.61847015e-06,  0.00000000e+00
60,  4.62045000e-02,  4.75239000e-02,  2.50000000e-03, -1.03627428e-06,  3.59089154e-06,  0.00000000e+00
61,  4.43389000e-02,  4.75255000e-02,  2.50000000e-03, -9.99929739e-07,  3.56686201e-06,  0.00000000e+00
62,  4.25115000e-02,  4.75240000e-02,  2.50000000e-03, -9.65808567e-07,  3.54168264e-06,  0.00000000e+00
63,  4.07381000e-02,  4.75285000e-02,  2.50000000e-03, -9.33088984e-07,  3.50715845e-06,  0.00000000e+00
64,  3.90430000e-02,  4.75349000e-02,  2.50000000e-03, -8.97687755e-07,  3.45491708e-06,  0.00000000e+00
65,  3.74488000e-02,  4.75300000e-02,  2.50000000e-03, -8.51367304e-07,  3.36236803e-06,  0.00000000e+00
66,  4.80764000e-02,  4.50506000e-02,  2.50000000e-03, -9.77609716e-07,  3.45870762e-06,  0.00000000e+00
67,  4.61643000e-02,  4.50838000e-02,  2.50000000e-03, -9.36643289e-07,  3.40702923e-06,  0.00000000e+00
68,  4.42688000e-02,  4.50908000e-02,  2.50000000e-03, -8.92650519e-07,  3.36211178e-06,  0.00000000e+00
69,  4.23876000e-02,  4.50773000e-02,  2.50000000e-03, -8.46401463e-07,  3.31001866e-06,  0.00000000e+00
70,  4.05142000e-02,  4.50897000e-02,  2.50000000e-03, -7.98902988e-07,  3.24428538e-06,  0.00000000e+00
71,  3.86787000e-02,  4.51168000e-02,  2.50000000e-03, -7.49277262e-07,  3.14152362e-06,  0.00000000e+00
72,  3.68947000e-02,  4.51349000e-02,  2.50000000e-03, -6.96623488e-07,  2.96947883e-06,  0.00000000e+00
73,  4.80451000e-02,  4.26078000e-02,  2.50000000e-03, -8.39934216e-07,  3.28451256e-06,  0.00000000e+00
74,  4.61057000e-02,  4.26785000e-02,  2.50000000e-03, -7.94638083e-07,  3.21622633e-06,  0.00000000e+00
75,  4.41825000e-02,  4.26785000e-02,  2.50000000e-03, -7.40988298e-07,  3.15017519e-06,  0.00000000e+00
76,  4.22486000e-02,  4.25750000e-02,  2.50000000e-03, -6.74326543e-07,  3.06904008e-06,  0.00000000e+00
77,  4.01910000e-02,  4.26277000e-02,  2.50000000e-03, -6.08109531e-07,  2.97159932e-06,  0.00000000e+00
78,  3.81290000e-02,  4.27380000e-02,  2.50000000e-03, -5.41093641e-07,  2.83278541e-06,  0.00000000e+00
79,  3.60491000e-02,  4.28590000e-02,  2.50000000e-03, -4.81398331e-07,  2.60157026e-06,  0.00000000e+00
80,  2.60788000e-02,  3.64424000e-02,  2.50000000e-03,  3.41791349e-07,  1.28727811e-06,  0.00000000e+00
81,  2.61856000e-02,  3.40013000e-02,  2.50000000e-03,  3.61822487e-07,  1.26791349e-06,  0.00000000e+00
82,  2.62049000e-02,  3.15806000e-02,  2.50000000e-03,  3.71007332e-07,  1.23789778e-06,  0.00000000e+00
83,  2.61784000e-02,  2.91928000e-02,  2.50000000e-03,  3.73609168e-07,  1.19517915e-06,  0.00000000e+00
84,  2.61297000e-02,  2.68198000e-02,  2.50000000e-03,  3.75195839e-07,  1.13776480e-06,  0.00000000e+00
85,  2.60708000e-02,  2.44436000e-02,  2.50000000e-03,  3.75283150e-07,  1.06900791e-06,  0.00000000e+00
86,  2.60080000e-02,  2.20539000e-02,  2.50000000e-03,  3.75673125e-07,  9.89783302e-07,  0.00000000e+00
87,  2.59443000e-02,  1.96473000e-02,  2.50000000e-03,  3.75102161e-07,  9.01800945e-07,  0.00000000e+00
88,  2.58814000e-02,  1.72247000e-02,  2.50000000e-03,  3.75070584e-07,  8.05850959e-07,  0.00000000e+00
89,  2.58213000e-02,  1.47889000e-02,  2.50000000e-03,  3.74513490e-07,  7.03256376e-07,  0.00000000e+00
90,  2.57682000e-02,  1.23423000e-02,  2.50000000e-03,  3.74412508e-07,  5.94884000e-07,  0.00000000e+00
91,  2.57304000e-02,  9.88640000e-03,  2.50000000e-03,  3.73990190e-07,  4.81758661e-07,  0.00000000e+00
92,  2.57225000e-02,  7.42230000e-03,  2.50000000e-03,  3.73687470e-07,  3.64752793e-07,  0.00000000e+00
93,  2.57670000e-02,  4.95190000e-03,  2.50000000e-03,  3.72825639e-07,  2.44819574e-07,  0.00000000e+00
94,  2.58976000e-02,  2.47700000e-03,  2.50000000e-03,  3.71349842e-07,  1.22936825e-07,  0.00000000e+00
95,  2.77002000e-02,  3.65305000e-02,  2.50000000e-03,  2.84732494e-07,  1.34462334e-06,  0.00000000e+00
96,  2.79819000e-02,  3.40291000e-02,  2.50000000e-03,  3.33827217e-07,  1.32240950e-06,  0.00000000e+00
97,  2.80994000e-02,  3.15810000e-02,  2.50000000e-03,  3.53369757e-07,  1.28539546e-06,  0.00000000e+00
98,  2.81429000e-02,  2.91831000e-02,  2.50000000e-03,  3.61447377e-07,  1.23039877e-06,  0.00000000e+00
99,  2.81588000e-02,  2.68087000e-02,  2.50000000e-03,  3.64215992e-07,  1.16574927e-06,  0.00000000e+00
